product_id,seller_id,units_total,nonzero_demand_periods,n_time_periods,units_mean,units_std,COV2,ADI,type
5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,69.0,19,25,3.6315789473684212,5.539860871856997,2.3270554738733695,1.3157894736842106,Eratic
58efb9b638561ce132216a9a612513e2,701938c450705b8ae65fc923b70f35c7,68.0,11,60,6.181818181818182,10.759351112573487,3.0292820069204143,5.454545454545454,Lumpy
e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,67.0,22,33,3.0454545454545454,3.429247768788406,1.2679247684816854,1.5,Lumpy
24c66f106f642621e524291a895c9032,620c87c171fb2a6dd6e8bb4dec959fc6,67.0,21,47,3.1904761904761907,2.441701202421124,0.5856983738026286,2.238095238095238,Lumpy
6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,67.0,29,50,2.310344827586207,1.7748933222643888,0.5901887152722528,1.7241379310344827,Lumpy
fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,66.0,12,14,5.5,3.424510582152248,0.3876784372652141,1.1666666666666667,Smooth
7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,66.0,31,50,2.129032258064516,1.3842431261371915,0.42272727272727273,1.6129032258064515,Intermitent
e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,65.0,22,71,2.9545454545454546,3.0312228041356,1.0525781910397298,3.227272727272727,Lumpy
1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,65.0,15,50,4.333333333333333,3.4572215654165053,0.6365173288250211,3.3333333333333335,Lumpy
595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,64.0,23,41,2.782608695652174,1.7309094230577289,0.3869406960227274,1.7826086956521738,Intermitent
f40876e0ef3cd5f9132b1f16b04b1346,620c87c171fb2a6dd6e8bb4dec959fc6,64.0,27,43,2.3703703703703702,1.6675211484796169,0.4948918269230769,1.5925925925925926,Lumpy
386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,64.0,29,69,2.206896551724138,1.9888853724210809,0.8121861049107143,2.3793103448275863,Lumpy
ea44caac707f7f1325182a538007f838,855668e0971d4dfd7bef1b6a4133b41b,64.0,34,55,1.8823529411764706,1.1218141660600058,0.3551728219696972,1.6176470588235294,Intermitent
5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,64.0,31,67,2.064516129032258,1.364685162005453,0.4369466145833334,2.161290322580645,Intermitent
41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,64.0,17,64,3.764705882352941,3.031695312954162,0.64849853515625,3.764705882352941,Lumpy
c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,64.0,20,33,3.2,2.706716791515818,0.7154605263157893,1.65,Lumpy
f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,63.0,34,53,1.8529411764705883,1.1581686939766869,0.3906792795681684,1.5588235294117647,Intermitent
